source,review_description,rating,review_date,sentiment
App Store,Like this games. Threads.,5,2023-07-07 09:12:25,Positive
Google Play,Instagram account holder only login thread why,2,2023-07-12 03:35:28,Negative
Google Play,can't upload photos,3,2023-07-07 18:48:21,Neutral
Google Play,Nice app threads Twitter to gya,4,2023-07-08 18:28:58,Positive
Google Play,It's a good platform but you want to also add a hashtag features on it,3,2023-07-06 06:42:59,Neutral
Google Play,"Power move, Zuch!",5,2023-07-06 11:12:23,Positive
Google Play,Better app than twitter,5,2023-07-08 13:34:25,Positive
Google Play,"I dont know how to feel, so its like a tamed version of twitter with the people you follow on insta? I dont get it",2,2023-07-06 07:11:06,Negative
App Store,"There is a world in which this app could elevate to simply being mediocre. However, in our world, any potential good functionality has been sacrificed in the name of the almighty algorithm and the glazed-eye dream of corporate profits. Most social media apps tried to entice you with an initially good experience. This app boldly gives you a terrible experience up front. Let’s instead hang out on Mastodon.",1,2023-07-06 14:30:59,Negative
Google Play,"You can't compete against Twitter if you sensor and have horrible data access policies... Who are these ""independent fact checkers"" that pop up on my posts?",1,2023-07-08 16:03:25,Negative
Google Play,I don't want to use both Twitter and Instagram in same app it sucks..🤣😆,1,2023-07-11 19:07:51,Negative
Google Play,After installation texts are overlapping on each other,1,2023-07-09 10:43:27,Negative
Google Play,"I realize the app is in its infancy, but this thing is really inconvenient. I can only use the app from my phone to post. I can't use it on my laptop at all, not even taking something from my Instagram page and crossposting. Please fix this. Allow us to post from devices other than just phones. I have failing eyesight and this becomes a real problem for me because my phone screen (and anything I write using it) is so small.",1,2023-07-14 16:47:49,Negative
Google Play,I dunno what happened but can you bring back my account?? like fr my threads suddenly got disabled and now even my Instagram account was disabled.. seriously I shouldn't have downloaded this app if I know what's gonna happen,1,2023-07-14 16:42:03,Negative
Google Play,"I don't use Instagram, I quit it but I wanna try threads and it's not allowing without insta account.",1,2023-07-23 06:04:09,Negative
Google Play,A good application,5,2023-07-08 14:58:18,Positive
Google Play,"The worst app ever, no feature, just random people out of nowhere, unstable and laggy.",1,2023-07-16 13:32:15,Negative
App Store,"I like being able to have this option - I'm not necessarily opposed to it. But PLEASE... for the love of everything that is good in this world - bring back old Instagram!!! I know SO MANY people who would get back on Instagram if y'all focused on POSTS again & made a SEPARATE app for reels. If you can make a separate app for these functions, please also make a separate app for the other new features you had added. This would truly be mutually beneficial.",2,2023-07-07 05:21:19,Negative
Google Play,"its good , with nice ui , but i wish there was an option where you could get rid of the timeline full of influencers and celebs when you refresh. its so annoying seeing posts from people i dont know and dont follow, probably the only thing stopping me from moving over to threads entirely , i hate it",3,2023-07-06 13:05:22,Neutral
Google Play,BRO..THIS APP CRASHES A LOTT..I MEAN..AS SOON AS I OPEN THE APP..IDK WHAT HAPPENES..EBERY BUTTON OR TEXT OR IMAHE START OVERLAPPING EACH OTHER OR SOMETHING..IDK BUT THIS JS HAPPENING WITH MOST OF US..FIXX IT AS SOON AS POSSIBLE..WE CAN'T DO A SINGLE TASK WITH THIS GLITCH..I WANNA CHECK THE APP AND ITS FEATURES..BUT THIS SRUPID GLITCH IN FRONT APPERS AND DOESN'T END,1,2023-07-09 17:23:02,Negative
Google Play,"For first experience, the app is good. Maybe later could you please add inbox/DM feature, and section for media (pics n vids) in profile section together with thread and reply. Please add section for media so we wont need to scroll so much for pics we upload. Thanks",4,2023-07-06 10:31:31,Positive
Google Play,Nthing special,3,2023-07-13 18:03:26,Neutral
Google Play,Why on God's green earth you need my medical info access? I can't believe it!,1,2023-07-10 19:23:02,Negative
Google Play,Good copy of Twitter but not better than Twitter 😅,3,2023-07-16 07:36:49,Neutral
Google Play,Trash,1,2023-07-06 13:44:15,Negative
Google Play,"Yes, it's a new app. But Meta is not exactly an indie developer! There is literally no reason to be flooding us with Rando Accounts. That should have been basic functionality from Day 1. But like Instagram, seems Threads just wants to push random posts on us whether we like it or not. Until basic functions are in, I'll be sticking with Twitter.",2,2023-07-09 07:33:06,Negative
Google Play,Useless pale copy of Twitter without soul and no fun and tremendous use of data. Pointless.,1,2023-07-09 22:24:59,Negative
Google Play,Needs chronological timeline of follows,1,2023-07-06 01:03:01,Negative
Google Play,Bad experience at all,1,2023-07-15 07:43:10,Negative
App Store,"App that was definitely just dropped because people were fussing about twitter again and don’t get me wrong because I’d love to see new competition so twitter will step up and stop making dumb decisions, but as of now, why would I have any reason to use threads? Profiles are boring and messy, no customization besides changing your icon and putting a link, no pinned posts or some sort of media tab, no way to browse people you ACTUALLY follow, and what was the point of flexing no ads if the following feed is brand after brand after brand anyways?   There’s also no dms. 
Uninstalled after muting over a hundreds accounts, random celebrities and tiktok stars and brands I’ve never even heard of just keep appearing. Not worth your time, just keep using instagram because really, what’s the point of this app with how empty it is? Maybe in the future they will add dms and options to pin posts or have a media tab, but I legitimately can’t believe people were hyping up what’s half of a finished app",1,2023-07-10 18:11:49,Negative
Google Play,It's is good,5,2023-07-07 17:50:53,Positive
Google Play,"Competion is good, an alternative to Twitter was long due.",5,2023-07-07 10:14:30,Positive
Google Play,"Too much data collection and can't trust meta with my data, history has proven that meta is selling data or it get leaked very easy",2,2023-07-06 00:31:00,Negative
Google Play,"can I see the photos and videos designed alone, can we go live video, please",3,2023-07-06 15:24:13,Neutral
Google Play,"Pretty good app apparently it's like classic Twitter. It could use a few tweaks and adjustments especially the ability to edit your thread and better audio support for videos as well as gif insertion, also a timeline just for the people you follow would be great too, but otherwise it's solid.",3,2023-07-06 22:01:19,Neutral
Google Play,"I try to upload a picture or video, then the app crashes... Hopefully it gets fixed. Good app anyways, great alternative to Twitter for real.",3,2023-07-06 20:55:55,Neutral
Google Play,"Hey ,please don't make same color and options like Instagram make it different and use some color with the opening logo. I like the sign up option with Instagram but again I tell you please don't mix insta and thread together",3,2023-07-08 03:34:24,Neutral
Google Play,Copy,1,2023-07-18 19:34:46,Negative
Google Play,Terrible and boring app!!!,1,2023-07-09 22:12:29,Negative
Google Play,Nice as comptiter of Twitter,5,2023-07-08 12:11:21,Positive
Google Play,need more features,4,2023-07-06 15:47:42,Positive
Google Play,Good app,5,2023-07-06 15:59:22,Positive
Google Play,Very very buggy! If I try to scroll all the info on screen drags and overlays on top of each other. It's unusable,1,2023-07-06 17:26:06,Negative
Google Play,How upload profile picture 📸,2,2023-07-07 13:34:16,Negative
Google Play,TWITTER S BEST HAI 😅,5,2023-07-12 16:55:12,Positive
Google Play,Very Good app 👍🏻,5,2023-07-14 05:07:45,Positive
Google Play,"This disgustingly look exactly like Twitter, create your own thing. It's stealing 🚫",1,2023-07-09 03:18:18,Negative
Google Play,Just a cheap knockoff of twitter no special features nothing different to stand out,1,2023-07-09 03:15:49,Negative
App Store,"as the tittle says, pretty decent & has potential! but personally, as i’m sure others would agree too (i also know you’re still developing/tweaking) but i would love my home feed/timeline to consist of ONLY the people i follow. i’d like a separate explore tab with all the random ppl (the home page you currently have) would be nice! i would love to pick & choose when i get to see random people i don’t follow because my home page just feels like spam/junk mail with zero access to content i actually care about.  also, would love to see a, who i’m following tab as well. thanks!",3,2023-07-07 12:13:35,Neutral
Google Play,2rd copy of Twitter Zuck keyboard = copy & paste 😤😤😤,1,2023-07-19 14:48:35,Negative
Google Play,"Please be my pin, because I'm the thread that you need 😜😮‍💨",5,2023-07-06 13:46:04,Positive
Google Play,"If you will login once in threads, you can't delete your threads profile ever. If you want to delete your threads profile, your Instagram profile will also delete. You can only deactivate the threads account. So think before download.",2,2023-07-16 05:08:14,Negative
Google Play,Good app!,3,2023-07-06 00:47:15,Neutral
App Store,"it’s basically a way to connect with people who are interested in what you are interested in aswell, nice app zuckerberg 📝",5,2023-07-06 16:07:01,Positive
App Store,"I can't log in into this application and i don't know why! 
I'll be thankful that someone helps me :)
I've tried many times but i just recived erros but nothing..",1,2023-07-06 11:58:05,Negative
Google Play,Because My video viws not coming,1,2023-07-07 16:27:48,Negative
Google Play,"Fixed the comment pane, tks 👍👍👍",5,2023-07-11 17:39:38,Positive
Google Play,Good aap. It's good to see that they are providing a threads version.,3,2023-07-07 04:25:39,Neutral
Google Play,Nice job with you guys and gold for you guys,5,2023-07-06 09:12:40,Positive
Google Play,The rest of the age will come to know experiment when it is necessary to be more and different even if all looked same yes (feature) could have been introduced in some new form. But he was not kept equal to his rival. It is expected that more good things will be seen in the future.,3,2023-07-11 19:04:57,Neutral
Google Play,If insta and Twitter had a child,4,2023-07-06 09:34:13,Positive
Google Play,As is it's impossible to use. I do not have an Instagram account. I cannot use the app without creating an Instagram account. You cannot create an Instagram account from within the app. Ergo the app is impossible to use without already having an Instagram account or going to Instagram to create an account outside of the app. 0/10,1,2023-07-07 16:46:25,Negative
Google Play,Very nice this app💜,5,2023-07-06 09:24:33,Positive
Google Play,Why its connected with Instagram.. i installed it and open account from insta. Now this thread badge is shown up in insta's bio. I Removed it many times from there..but its again shown on page refresh. Please do this app independently from insta...or i uninstall both the app..🙂,1,2023-07-12 03:13:23,Negative
Google Play,Nice this twit app,5,2023-07-12 09:35:58,Positive
Google Play,Theif,1,2023-07-06 18:42:21,Negative
Google Play,Wow 😮 very good,5,2023-07-07 09:46:51,Positive
Google Play,Nice app..... Add DMs to it and allow me to pin a post ☺️,5,2023-07-07 15:37:41,Positive
Google Play,Musk ko compitition 👍👍✌️,5,2023-07-08 08:35:48,Positive
Google Play,It's fun ...but need translate tweet option as soon as possible,5,2023-07-06 09:46:40,Positive
Google Play,Good Application,5,2023-07-06 10:11:39,Positive
Google Play,Exceptional extraordinary meta experience index over the hurtle and brightening my life.,5,2023-07-08 01:42:22,Positive
Google Play,"constantly bugs out, unusable for now",1,2023-07-06 08:24:53,Negative
Google Play,She blocked on redmi note 8,1,2023-07-07 18:49:26,Negative
Google Play,Aap is so interesting. But it is not good,1,2023-07-13 04:32:24,Negative
Google Play,"It's nice App, but you need to bring direct message feature please.",4,2023-07-08 06:34:29,Positive
Google Play,Breath of fresh Air! I never knew just HOW toxic the other app had gotten until I switched to Threads. It's only been a week and everyday it gets better and better.,5,2023-07-12 02:54:06,Positive
Google Play,"Why am I facing glitching issues every time I open the app, i tried uninstalling the app and then reinstalling,then also it didn't work, all i could see was an entire screen full of glitches",1,2023-07-07 07:23:23,Negative
Google Play,Not bad initiative.,3,2023-07-06 04:25:54,Neutral
Google Play,"The application keeps glitching since i open it, once i touch the screen it glitchs, can't use it at all",1,2023-07-10 08:55:18,Negative
Google Play,Great application,5,2023-07-07 17:03:42,Positive
Google Play,I think it's good to compete with Twitter. They are creating monopoly.,5,2023-07-06 13:08:25,Positive
Google Play,The app crashes often hope you fix it soon,3,2023-07-06 21:59:54,Neutral
App Store,Much to be desired as of now.,3,2023-07-07 15:23:33,Neutral
App Store,Watch Sound of Freedom! A true story movie about human/child trafficking in certain theaters now or soon to be on Twitter thanks to Elon. The movie was made 5 years ago and they’ve tried to put it on all streaming platforms and got denied by all of them. Multiple roadblocks in their way but the truth always comes out. Gods children are not for sale.,1,2023-07-11 05:54:23,Negative
Google Play,Wish I didn't have to have an Instagram account to use this. It is what it is I guess...,1,2023-07-06 06:05:50,Negative
App Store,"App is terrible. A rip off of Twitter and Zuck just wants to be Elon so bad. These clowns in these reviews saying Twitter is dead are just full of it and just be bots. Enjoy your one sided views on everything, with no opinions from the other side to promote discussion and critical thinking. Uninstalling immediately.",1,2023-07-07 11:58:07,Negative
Google Play,The only reason I'm giving it a three star is because when you follow people they don't show up on your feed it's a bunch of random users other than that the app itself is pretty cool,3,2023-07-10 22:23:21,Neutral
Google Play,I cannot download this app as the button which is for the word download does not appear .,5,2023-07-09 06:41:02,Positive
App Store,"No chronological feed, no control over what posts you see in your feed. Following people is basically useless. Don’t download this or you will have to delete your Instagram to delete threads.",1,2023-07-09 17:28:21,Negative
Google Play,It can be something good in the future.,3,2023-07-07 18:16:27,Neutral
App Store,"So I had enough time to use this app and it’s going places 

All I wish for is:
The ability to have multiple accounts like instagram 
More settings 
Stories should be on threads also 
Direct messaging (end to end encrypted)
And others but overall it’s a very great app",4,2023-07-06 01:18:36,Positive
Google Play,hello spyware,1,2023-07-07 09:30:45,Negative
App Store,"Everybody has commented about the features and functionality that are still needed. I assume those will come with time.

I am a little concerned that the app seems to access every bit of private data possible.  The app has private settings, but they are convoluted and not so easy to work through.

The app is also draining my battery like no other app. If I can't figure out a fix for this, I'm not sure I can leave the app installed.",3,2023-07-08 20:24:04,Neutral
Google Play,Isse ek baar I'd banane pe isse delete account krne pe aapka insta account bhi delete ho jayega It's so very bad 😞 app 🤣🤣,1,2023-07-10 00:42:16,Negative
Google Play,It's an amazing app.. just loving it !!,5,2023-07-06 10:34:29,Positive
Google Play,Nice experience better than Twitter great job mark zuck,5,2023-07-06 13:28:31,Positive
Google Play,Freezing up and not working properly,1,2023-07-06 23:01:26,Negative
App Store,"I see the potential, but it keeps logging me out every time I want to comment or post. A bug needing fix.",2,2023-07-10 14:05:18,Negative
Google Play,Very good app,5,2023-07-06 05:13:44,Positive
App Store,"i think you should make it easier to switch accounts instead of having to log out and then log into another account, make it something similar to insta. i also think you should make it where you can double tap to like a post",4,2023-07-06 18:44:35,Positive
Google Play,Cool,5,2023-07-06 12:54:29,Positive
Google Play,It actually have a lot of bugs! Thread team should fix the bug first before it launched!,2,2023-07-09 20:11:51,Negative
Google Play,I posted so many post.😔 but didn't even get a like.😔 And not reached also.😔,1,2023-07-16 16:00:03,Negative
Google Play,"Content feed is full of people I neither know, nor have ever heard of. Scrolling forever to see anyone I follow. Just going to keep using Mastodon.",2,2023-07-08 23:50:31,Negative
Google Play,No translate function just like in ig or twitter that is very inconvenient. Hope can add this function very soon.,3,2023-07-06 13:51:57,Neutral
App Store,"Hi Meta, I really like how simple and intuitive the UI is for this app. Though, I think this app desperately needs a “trending page” where you can see any big events or news at a glance like how you can on twitter. This would definitely help drive more people away from twitter and onto your platform.",5,2023-07-06 00:16:46,Positive
Google Play,"Overall experience is good but I have facing issues while uploading the photos ,that was very disappointed",3,2023-07-11 01:32:10,Neutral
Google Play,warning this app WILL suspend your instagram account if you decide to follow all the accounts you follow already on Instagram. There is ZERO appeal process.,1,2023-07-06 11:26:57,Negative
Google Play,Can't get onto instagram so no chance of getting onto threads!!!!!,1,2023-07-08 10:53:50,Negative
Google Play,It's not good as Facebook,1,2023-07-15 04:37:10,Negative
Google Play,"Nepotism, 😏",5,2023-07-07 15:51:40,Positive
Google Play,Nice app but need to include features like :- 1. Poll option 2. Image cropping before posting 3. Data saver mode like Video Autoplay off 4. Media section seperately on Profile page.,3,2023-07-06 05:17:11,Neutral
Google Play,"The application works fine without problems, but there is a very noticeable minus there is no transfer in Threads, and you need to make two buttons, the first recommendation, the second on which you are subscribed, this is my personal opinion, otherwise 4 stars, I hope the developers will notice this, and by the way, me too programmer",4,2023-07-08 13:38:57,Positive
Google Play,Very nice app 🤠👍👍,4,2023-07-10 07:24:55,Positive
Google Play,Loving it,5,2023-07-07 08:01:34,Positive
Google Play,It's better than Twitter,5,2023-07-07 04:10:45,Positive
Google Play,UI looks clean but Please provide save picture or video option. Also Home feed looks odd. It should show the posts from who we follow or show related to who we follow or based on our location,3,2023-07-07 11:07:28,Neutral
Google Play,Nice app tho,4,2023-07-06 10:09:08,Positive
Google Play,Unable to download app,2,2023-07-09 17:52:00,Negative
Google Play,The thing is i was really excited to try threads but when I downloaded it on my Samsung tablet it had grafical error it was just broken I am redownloading it to see if the issue is still there if is I will edit this,3,2023-07-08 04:42:30,Neutral
Google Play,Excellent app for communication interface. Truly I'm addicted for this app. Instead of twitter I'll use this. Thank me META for providing such useful application.,5,2023-07-24 15:06:48,Positive
Google Play,"Not too different from insta, I'd stick to insta then. And it's not even that interesting",2,2023-07-11 12:37:46,Negative
Google Play,It is a good app and overall good concept but I guess it is better if u add chat option and stories with the new updates. This is just the beginning. I hope we will see good later,4,2023-07-10 15:45:10,Positive
App Store,"This is a good app! I like it so far, I just wish I could have a “following” page and a “for you” page that are separate. I want to see what just my friends are saying or just new people, not a mix of both. Otherwise, great!",4,2023-07-09 04:43:45,Positive
Google Play,"The app is good because I can share what's on my mind, but the problem is there's no followback button. You need to visit the profile first so you can follow it back",4,2023-07-08 07:16:35,Positive
Google Play,Lol what the hell is this zuck needs more data buzz of meta Twitter is best,1,2023-07-06 03:45:21,Negative
Google Play,"Good Twitter alternative, but at the moment the app crashes whenever I post HD images",3,2023-07-06 10:03:22,Neutral
Google Play,Server too slow pls improve,3,2023-07-06 14:26:53,Neutral
Google Play,This app is not stable,1,2023-07-08 11:05:21,Negative
Google Play,"So is this app available in the EU or not? Because I was able to download it and follow a bunch of pages just fine, but now it's just ""something went wrong"" all the time. What's up?",2,2023-07-21 17:24:18,Negative
Google Play,"This app is good to use, however I can't post photos.",3,2023-07-08 01:41:25,Neutral
Google Play,Copy paste of Twitter🙄,3,2023-07-07 12:31:01,Neutral
Google Play,"There is no reason provided for updates, so I provide no reason for more than 1 star.",1,2023-07-22 22:28:52,Negative
App Store,"You have to link your Instagram account, no other option. And if you want to delete Threads, you have yo delete your Instagram account. I never link accounts, ever. I won’t be signing up until you can create independent accounts.",1,2023-07-10 13:55:24,Negative
Google Play,"This app really needs improvement. Because after opening threads, my instagram account cannot be opened. It always sunddenly closes.",2,2023-07-09 10:58:32,Negative
Google Play,Copy,1,2023-07-14 18:04:01,Negative
Google Play,"If I don't have / want an Instagram account so I can't login, that's not acceptable. I am uninstalling the app.",1,2023-07-09 19:57:41,Negative
App Store,"It’s a good app however it needs a lot of work and features that all other social networks have.

1. Chronological home feed so you can view thing in order.

2. For you feed so you ca see only the Threads from people you follow also in chronological order.

3. The ability to view the list of people you follow and ability to unfollow from the list.

4. The ability to view things you liked and favorited as a feed in your profile page.

These are major things that all other social networks have and Threads doesn’t have and for a lot of people that’s a deal breaker. I hope to see these features sooner rather then later because people WILL stop using this app and go back the the app Elon is currently hellbent on killing because there will be no better place.",3,2023-07-14 16:55:30,Neutral
Google Play,Save yourself the uninstall and just don't download it.,1,2023-07-06 20:54:43,Negative
Google Play,"There is a bug in the app , please improve it instagram team",3,2023-07-06 15:19:48,Neutral
Google Play,So far not a big fan. Its alright but my feed is majority people I am not following nor are of any interest to me. Until I only see people I follow on my feed I wont give it any more stars. I dont care about things that dont align with my interests.,3,2023-07-06 14:31:59,Neutral
Google Play,"Currently unusable, everytime I open threads and scroll up and down, the UIs and Texts keeps multiplying like India's population rate",1,2023-07-06 16:25:24,Negative
App Store,"When installing the application, I hid it, but now I want it to be visible in my instagram profile that I am registered in Threads. 
Add this parameter and you will have a high score!
Thank you.",1,2023-07-17 20:26:59,Negative
Google Play,Downloaded It --> Tried Opening the app --> App Crashed --> App uninstalled--> Good Riddance,1,2023-07-07 09:15:50,Negative
Google Play,"I really love this app, but dear Devs, please help: I was in the zone with the bad internet, where I got an error saying that the feed cannot be loaded. But when I came home, the problem didn't disappear. And unfortunately, I still cannot post for some reason, see my threads and likes. I cleaned cache, reinstalled the app, checked the network access. How can I solve this?",1,2023-07-21 22:13:52,Negative
Google Play,Smooth onboarding and sync with Instagram. But please allow us to pick media from folder other than root gallery,4,2023-07-06 08:16:48,Positive
Google Play,🔥 first review,4,2023-07-06 00:55:40,Positive
Google Play,The fact that it forces me to see content I don't want gives it a one-star review immediately. I don't want to see any content from anyone other than the followers I have selected.,1,2023-07-10 16:32:03,Negative
App Store,"Pretty cool app. A great way to connect with friends. 

I would appreciate an explore page so that our main TL isn’t saturated with accounts that we don’t follow.",3,2023-07-09 12:22:31,Neutral
Google Play,"This app is an amazing app, very interesting, but it doesn't have a future of direct message.",4,2023-07-09 18:22:52,Positive
Google Play,It only accept left wing propaganda,1,2023-07-07 21:33:18,Negative
Google Play,Like Twitter it's just for large corporations to say dumb things. Doesn't seem like there are any real people on here,1,2023-07-18 19:48:22,Negative
Google Play,Love the UI and it's really smooth,4,2023-07-06 09:57:17,Positive
Google Play,But the fact that the president,5,2023-07-09 07:47:31,Positive
Google Play,"Click on Twitter, Press Ctrl+C then Click on Instagram nd Press Ctrl+V..",1,2023-07-07 12:12:22,Negative
Google Play,This app is so very nice ❤️❤️,5,2023-07-06 17:20:43,Positive
Google Play,So many crashes! On xiaomi ! From this morning! I can't even use the app! And beside all that! If it's trying to take Twitter's place ! Where the heck is explore?? Seriously?,3,2023-07-07 12:32:12,Neutral
Google Play,Waiting for more option,3,2023-07-07 16:28:56,Neutral
Google Play,Amazing creation,5,2023-07-06 14:41:20,Positive
Google Play,"So far so good. Seems to be working out some bugs, I keep getting kick out the app whenever I try to respond to comments. My phone also provided a pop-up stating that it has bugs. So I'm hoping that works itself out bc I really do enjoy it.",3,2023-07-07 12:35:44,Neutral
Google Play,"I would really like to be able to use more than one account. I have 2 IG accounts, 1 business and 1 personal, but can only use one on the app on my phone by just switching like on the IG app.",4,2023-07-11 01:07:22,Positive
Google Play,Marathi language is not available,1,2023-07-08 03:46:17,Negative
Google Play,Good application 😍,5,2023-07-06 09:23:09,Positive
Google Play,Dire. Installed and uninstalled because the flow of it isn't upto scratch. You get random posts in your feed. The data collection is very bad and intrusive,2,2023-07-16 20:10:36,Negative
Google Play,"I installed the program and after the countdown on Instagram, I visited the program several times to run. But unfortunately it does not work yet",3,2023-07-05 23:30:18,Neutral
Google Play,Cheap copy of twitter thread,1,2023-07-09 08:02:36,Negative
Google Play,First review 😎,5,2023-07-06 04:01:09,Positive
Google Play,Good app but doesn't work properly what ever I do it comes up 'sorry can't load try again' or 'sorry we couldn't complete your request please try again in a moment' and how many times I try again it never works.,1,2023-07-25 04:33:20,Negative
Google Play,"Going on two weeks since public launch now and this app is starting to suffer from lack of very common features (which honestly should have been standard at launch). No ability to filter your feed or search posts/tags. Account follower import seems to be messy for those with a larger following. It has some good things like in line thread adding good media display. But, these are not enough to keep the app afloat on their own.",3,2023-07-17 12:39:16,Neutral
Google Play,The experience is awesome but it would be great to be able to translate certain posts to our respective languages to understand just like on Instagram,5,2023-07-07 09:45:23,Positive
Google Play,Can even download the app,1,2023-07-06 14:00:19,Negative
Google Play,Worst experience,1,2023-07-07 10:10:15,Negative
Google Play,So much glitch and lag... Automatically turns off and stops responding. Please fix this bug ASAP!,1,2023-07-06 17:52:15,Negative
Google Play,Congratulations ISRO Chandrayaan -3 Misstion successful,5,2023-07-18 15:16:30,Positive
Google Play,"If you are concerned about privacy & data protection, avoid this app.",1,2023-07-08 05:54:25,Negative
Google Play,Gorgeous,5,2023-07-10 04:38:02,Positive
Google Play,Worst app ever,1,2023-07-25 03:16:41,Negative
Google Play,Can't upload videos with photos lately!!! Buggy!!!!,2,2023-07-14 16:26:42,Negative
App Store,UI is simple and pretty cool,5,2023-07-06 00:23:35,Positive
Google Play,"Worst app,twitter is better with freedom of speech without cancellation",1,2023-07-13 15:04:15,Negative
Google Play,Why is the Hashtags not working 😏😏😏,3,2023-07-06 19:01:02,Neutral
Google Play,"The app as a platform is great, besides the interface and stuff... but one only issue is that scrolling is low smooth plus I would like to suggest some ways to make Threads go incredibly stylish, such as the like button animation and the app's icon color matching for android 13+ However it's an excellent app that's looking to be perfect, thank you Marks crew 👌",4,2023-07-06 19:22:19,Positive
Google Play,"Excited to try out, just meh, 1 star rating for Account deletion process. DO NOT USE if you are not 100% committed or else you will have to delete your Instagram account as well",1,2023-07-06 20:07:39,Negative
Google Play,Mostly viral app,3,2023-07-06 17:50:18,Neutral
Google Play,I am disappointed for your threads app your app is after the download then I enter your app the app flickering and a page is like disconnected cable connection problem🤣🥴. So to solve the problem,1,2023-07-07 03:32:40,Negative
Google Play,"I accidentally remove the threads badge on my instagram profile and there's no way to recover it back :-( Can you please solve this problems ""hide badge"" thingy. Can you please put or add ""unhide badge"" on instagram so that I can really enjoy this app.",1,2023-07-08 21:00:01,Negative
Google Play,"Definitely still enjoying this low stress and low drama experience on day 2. It has room to grow and improve, and a rollout of new features will help to retain users, but for something in its infancy, it's pretty great.",5,2023-07-06 17:21:39,Positive
Google Play,It's not opening,1,2023-07-06 08:36:45,Negative
Google Play,another comfy zone i guess(?),5,2023-07-06 01:36:18,Positive
Google Play,Connecting and redirecting to Instagram resets the Threads' profile. And then shows partial data from Instagram. Test it well team 😗🤏🏼,3,2023-07-06 21:58:49,Neutral
Google Play,"Very2 simple, and i love the clean look!!! I know this app need to add more features but pls pls pls pls make it simple and not messy like Facebook & Instagram? Pls hear what users want.. Instagram algorithms sucks, so far i love this one.",5,2023-07-07 13:17:38,Positive
App Store,"So far it reminds me of twitter, already saw a thirst trap.",3,2023-07-06 15:47:37,Neutral
App Store,"I logged in but get a message that says,

An unexpected error occured.
You are receiving this error because something went wrong loading this screen. Tap the refresh icon below to try again.",4,2023-07-07 02:56:02,Positive
Google Play,it's okay. I'm going to give the app time to grow,3,2023-07-07 03:04:25,Neutral
Google Play,"It's like the new twitter! Love this app i can rant, i cant talk to friends thru threads!!",5,2023-07-06 09:26:18,Positive
Google Play,So far so good I would like to put this out there please please make sure that this platform stays Scam free we don't need or want it. And please keep it free from hate only advertisement s from real business not scams,5,2023-07-09 05:18:49,Positive
App Store,"When I click a thread I can’t see any replies. Instead I get a message saying “Sorry, something went wrong. Try again.” Same thing when I click on someone’s profile. I go to their page but don’t see any of their threads or replies. It says “Content not available”. When I try to reply to a thread it shows up as a reply but it says “your thread failed to upload”. If I click the heart at the bottom I go to the Activity page. On that page no matter what I select from the menu: All, Follows, Replies, etc… each says “Sorry,something went wrong. Try again”. My wireless connection is strong. I’ve tried both with and without a VPN. I’ve deleted and re-downloaded the app a few times. Nothing helps. Always the same result with the same bugs.",4,2023-07-22 04:39:01,Positive
Google Play,I wish I were install it yesterday 😞,4,2023-07-06 16:06:22,Positive
Google Play,Lacking so much behind... Blue bird 🐦 >>>> Threads,1,2023-07-06 11:12:51,Negative
Google Play,"No search option to search for post only for accounts, i see post from people i didnt follow.",2,2023-07-07 15:45:55,Negative
Google Play,The home screen is just mixing up everything maybe a bug please fix it,2,2023-07-06 16:24:17,Negative
Google Play,This app is next level and will beat twitter,5,2023-07-06 15:21:24,Positive
Google Play,Idk but this app is buffering when i opened it check my threads on ash233u account,1,2023-07-06 19:15:41,Negative
App Store,To many scam bots trying to make you click virus links,3,2023-07-15 18:43:47,Neutral
Google Play,Now twitter is over for sure....,5,2023-07-06 09:25:00,Positive
Google Play,Chutia ap by mark juker tying to copy twitter,1,2023-07-19 14:52:54,Negative
Google Play,You have to be an Instagram user before you can use Threads. That makes it seem like a bit of a bait-and-switch if you just want to use Threads.,3,2023-07-07 17:00:16,Neutral
Google Play,Really impressive,5,2023-07-08 04:35:53,Positive
Google Play,Yea no thanks after seeing all the Data that is collected on this app. No thanks especially after META was working with the GOV.,1,2023-07-07 00:22:25,Negative
Google Play,It's OK but it's crashes to much,2,2023-07-15 07:55:05,Negative
App Store,"We need a likes tab on profiles that users can choose to make private or public but that they have access to and can see all their liked posts at.

The likes feature should be used to connect and keep track of information but right now that information is hidden to the users while fully visible to the engineers. 

I understand it needs to be different than other platforms but I think accessing “likes” on profiles is a universal feature and would not make threads more like any other platform, it would just make it more user friendly.

Thanks!",3,2023-07-08 15:49:42,Neutral
Google Play,"I dont know what happened but as soon as I log in into threads, its kind of a bug or something, my screen suddenly starts acting weird and the title and post begins to flicker. I reinstalled it many times but didn't worked. I can't even read a thing.",1,2023-07-09 05:44:31,Negative
Google Play,Unable to log in after logging out to switch account.,1,2023-07-08 02:42:11,Negative
App Store,"So far, Threads forced me to view “threads” by people I do not follow, and artificially jumbles the order of threads so I cannot keep track of any event/news in real time. Not everyone just wants Instagram in text form.

This app will become workable when they permit the option to only see threads from people I follow, and in chronological order..",2,2023-07-06 10:28:33,Negative
