recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,steam_purchase,received_for_free
204223753,76561199310753610,72,5,899,52,koreana,Good,1757756068,1757756068,True,0,0,0.5,False,False
205123548,76561198395407250,0,7,81,0,turkish,Çoğ iyi çoğ güzel. (Niye 1.4 saat diye sormayın (:,1758748442,1758748442,True,1,0,0.5,True,False
204708740,76561199470138696,0,1,78,0,english,I like it,1758299427,1758299427,True,0,0,0.497237592935562134,True,False
205725656,76561198109906458,180,9,942,804,english,10/10,1759441968,1759441968,True,0,0,0.476190477609634399,True,False
204790079,76561198312790805,267,11,1794,0,brazilian,muito bom,1758382231,1758382231,True,0,0,0.476190477609634399,True,False
205079939,76561198818830141,0,7,1193,1,brazilian,onde está minha esposa?,1758678190,1758678190,True,1,1,0.523809552192687988,True,False
206281818,76561198103335991,0,17,1111,780,english,Old school survival horror,1760036498,1760036498,True,0,0,0.5,False,False
206224840,76561198060419219,0,55,296,296,english,love love love love,1759965487,1759965487,True,0,0,0.5,True,False
206067562,76561197989524280,412,10,1185,467,english,Great,1759782773,1759782773,True,0,0,0.5,False,False
205919545,76561198844703052,81,16,1058,1058,schinese,震撼,1759640753,1759640753,True,0,0,0.5,False,False
205720643,76561197990314140,948,40,1720,1173,english,"[h1]Faaaak, the Prison level nearly broke me...[/h1]",1759436759,1759436759,True,0,0,0.5,False,False
205479160,76561199017756251,0,6,787,257,english,where's born from a wish :C,1759160451,1759160451,True,0,1,0.5,False,False
205224982,76561198971183101,0,1,1572,0,english,PUT DANNY ON THE PHONE,1758878339,1758878339,True,0,0,0.5,True,False
204913610,76561199477123040,0,1,4375,0,english,10/10,1758500251,1758500251,True,0,0,0.5,True,False
204841056,76561198029962446,0,20,1318,0,english,10/10,1758431479,1758431479,True,0,0,0.5,True,False
204828730,76561198411760357,0,5,1381,0,english,Amazing.,1758416485,1758416485,True,0,0,0.5,True,False
206236641,76561198971285517,50,1,1293,1293,english,masterpiece,1759982582,1759982582,True,1,0,0.523809552192687988,True,False
206288197,76561198069077998,93,18,478,90,spanish,Muy bueno!,1760042234,1760042234,True,0,0,0.5,True,False
206272141,76561198396526943,0,40,1244,1244,schinese,无敌,1760028069,1760028069,True,0,0,0.5,True,False
206010641,76561199161350753,0,1,1580,21,latam,simplemente cine,1759723606,1759723606,True,0,0,0.5,True,False
205981908,76561198083729610,225,16,1019,314,turkish,mal_james-karısını_arıyor.mp4 2K izle. Fullhdsilenthillcehennemi.org.tr,1759693046,1759693046,True,0,0,0.5,True,False
205939311,76561199168503778,47,4,4643,1899,german,Geiesteskrank ,1759662249,1759662249,True,0,0,0.5,False,False
205938081,76561197998011399,0,6,1020,197,schinese,歪瑞古德,1759661117,1759661117,True,0,0,0.5,True,False
205898836,76561198796989849,0,31,1627,1228,brazilian,Jogão!!!,1759616936,1759616936,True,0,0,0.5,False,False
205888237,76561198365698056,0,9,2249,93,brazilian,melhor remake ja feito 2,1759608054,1759608054,True,0,0,0.5,False,False
205338427,76561198095773228,199,23,1660,145,english,so beautiful,1758997210,1758997210,True,0,0,0.5,False,False
205326248,76561198283180882,103,31,1075,120,english,"""A Dead Person Can't Write A Letter"" ",1758987067,1758987067,True,0,0,0.5,False,False
205208530,76561198135480026,0,11,1485,783,english,very scary,1758851947,1758851947,True,0,0,0.5,True,False
204932643,76561198058663697,203,27,1042,0,english,I HATE TOLUCA PRISON !!!!!!!!!!!!!!!!!!!!!!,1758528171,1758528171,True,0,0,0.5,False,False
204676844,76561198097303635,0,5,1401,0,latam,Obra Maestra...,1758265013,1758265013,True,0,0,0.5,True,False
204323015,76561198818742212,95,11,477,0,turkish,Yarım bıraktık yaaa =D,1757856738,1757856738,True,0,0,0.5,True,False
206197744,76561198311273636,0,2,1328,0,english,The best horror game of all time.,1759937452,1759937452,True,1,0,0.5,True,False
204314628,76561198150501296,257,79,598,0,schinese,补票and方可扣拿米,1757849007,1757849007,True,2,0,0.5,True,False
205877335,76561198217301725,0,5,615,568,russian,Унылый кал для псевдоинтеллектуалов.,1759599815,1759599815,False,3,3,0.442022860050201416,True,False
205113853,76561198126819576,134,13,1568,0,russian,9/10,1758738982,1758738982,True,1,0,0.523809552192687988,True,False
206251128,76561199195492469,0,7,2555,2555,english,"""I miss you so much.""",1760007411,1760007411,True,0,0,0.5,True,False
206166656,76561198005658284,0,5,1383,51,english,Great remake ,1759897716,1759897716,True,0,0,0.5,True,False
206146271,76561199006586340,87,15,485,293,english,holy shit!! ,1759871397,1759871397,True,0,0,0.5,False,False
206137805,76561199109643026,0,11,1496,117,english,masterpiece,1759863653,1759863653,True,0,0,0.5,False,False
206094558,76561198825291179,0,78,1858,1858,english,Masterwork,1759814861,1759814861,True,0,0,0.5,False,False
205994223,76561198425206293,0,2,1221,0,spanish,buenardo,1759703937,1759703937,True,0,0,0.5,True,False
205888169,76561198080710562,531,56,1138,998,english,"[h1]Silent Hill 2 Review[/h1]  [h2]TL;DR[/h2] This was my (Meta) first entry in the Silent Hills series, and man - what a masterpiece. It's feels like a perfect middle-ground between Resident Evil and Outlast. First playthrough was 15+ hours and it all felt amazing.  [h3]Gameplay[/h3] [list] [*][b]Combat:[/b] You're not a soldier like in RE games, and you're not a journalist like Outlast. You're a normal guy who can lay pipe.  [*][b]Replayability:[/b] Fairly high. Eight endings and NG+  [*][b]Controls:[/b] Slow, but by design. Entering rooms and rounding corners feels terrifying. [/list]  [h3]Story & World[/h3] [list] [*][b]Premise:[/b] James Sunderland arrives in Silent Hill after receiving a letter from his wife (who’s been dead for years). What follows is a descent into guilt, grief, and psychological torment.  [*][b]Characters:[/b] The characters and enemies are so well done. Every scene with Angela felt so powerful.  [*][b]Worldbuilding:[/b] Silent Hill has life(?) but feels so lonely. Atmosphere pulls you in. [/list]  [h3]Progression[/h3] [list] [*][b]100%-able?:[/b] Yes, and seems to be worth it. Each ending gives you another piece of the puzzle.  [*][b]Leveling:[/b] None, you're really just progressing through James' mind.  [*][b]Gear & Tools:[/b] Flashlight, radio, gun, pipe. Every item matters. [/list]  [h3]Presentation[/h3] [list] [*][b]Visuals:[/b] Everything feels so grotesque and unique. I imagine playing the OG was even better.  [*][b]Audio:[/b] Anxiety inducing and amazing.  [*][b]Performance:[/b] Ran fine until one cutscene, and then I dropped frames to 60fps for stream. [/list]  [h3]Bonus Bits[/h3] [list] [*][b]Mods:[/b] Not sure any are out there, or needed.  [*][b]Multiplayer:[/b] None. Silent Hill is a lonely experience.  [*][b]Steam Deck:[/b] I don't believe it's officially supported, and I don't think you'd get the same experience. [/list]",1759608005,1759608005,True,0,0,0.5,False,False
205495638,76561198363561163,387,32,1377,63,english,Please dont make me a pillow princess,1759176038,1759176038,True,0,0,0.5,True,False
205405379,76561199790072150,0,1,1565,77,italian,collina silente,1759072039,1759072039,True,0,0,0.5,False,False
205308784,76561199090365148,0,8,1321,0,english,VERY GOOD GAME,1758971473,1758971473,True,0,0,0.5,False,False
205301459,76561199093331808,201,1,1915,430,english,masterpiece,1758963190,1758963190,True,0,0,0.5,False,False
205017694,76561198861144331,149,16,1786,0,english,i still havent found mary,1758622038,1758622038,True,0,1,0.5,True,False
205003810,76561198069784980,0,26,821,358,english,The remake we deserve.,1758600693,1758600693,True,0,0,0.5,True,False
204804850,76561198393828028,25,2,1169,0,spanish,"la cabra de los remakes, te amo sh2",1758393624,1758393624,True,0,0,0.5,False,False
204454618,76561198305712155,213,67,1892,0,brazilian,Bom pra caralho,1757996529,1757996529,True,0,0,0.5,True,False
204199294,76561199047627752,78,6,1269,0,russian,Огонь,1757725452,1757725452,True,0,0,0.5,False,False
205891529,76561199081845441,144,34,1421,1002,schinese,神！,1759610656,1759610686,True,1,0,0.523809552192687988,False,False
205825880,76561198260456232,203,6,1016,0,english,Absolute Kino,1759551257,1759551257,True,1,0,0.523809552192687988,True,False
204661681,76561198098804752,54,2,1900,0,spanish,Obra maestra,1758244073,1758244073,True,1,0,0.523809552192687988,True,False
205557534,76561198095232152,190,4,3904,81,russian,Awesome remake! It's worth to own one,1759252356,1759252356,True,1,0,0.518518567085266113,True,False
206355605,76561199081608912,112,1,529,0,english,Will you wait for me,1760117837,1760117837,True,0,0,0.5,True,False
205965090,76561198331579746,237,37,1194,806,french,C'est quoi ce poulet,1759681306,1759681306,True,0,0,0.5,True,False
205634263,76561198066259995,0,1,1467,843,english,Well done <3,1759340570,1759340570,True,0,0,0.5,True,False
205426331,76561199045508371,0,2,375,272,spanish,buen hjuevo ,1759089373,1759089373,True,0,0,0.5,True,False
205128036,76561199478215952,530,117,944,159,english,MARY MARY MARRRRRRYY,1758753840,1758753840,True,0,0,0.5,True,False
205121054,76561199471987311,32,11,1391,150,french,je me ch*e dessus !,1758745798,1758745798,True,0,0,0.5,False,False
205001643,76561198096592471,185,21,1456,0,english,ME ASUSTÉ,1758597715,1758597715,True,0,0,0.5,True,False
204677839,76561199697854644,30,1,1991,0,schinese,哈皮优化,1758266692,1758266692,False,0,0,0.5,True,False
204365756,76561199006865860,0,12,2046,0,english,i found my dead wife,1757895092,1757895092,True,0,0,0.5,True,False
203994583,76561197972351266,226,20,985,0,german,Awesome!,1757482704,1757482704,True,0,0,0.5,False,False
206139580,76561199036235990,34,1,2083,639,russian,ww игра чиназ,1759865156,1759865156,True,0,0,0.476190477609634399,False,False
205026724,76561199802440611,9,1,1858,0,russian,"no,he’ll never leave ..",1758633407,1758633407,True,2,0,0.525642812252044678,True,False
205855917,76561199229699076,59,4,1344,1056,russian,а где мэри,1759583926,1759583926,True,1,1,0.512195110321044922,True,False
206190525,76561198149352369,319,112,1864,1864,english,"""The thuth is... I wanted my life back"" 😭😭😭",1759930795,1759930795,True,0,0,0.5,True,False
206053598,76561198026224827,0,10,1054,1037,brazilian,JOGO INCRIVEL,1759770947,1759770947,True,0,0,0.5,False,False
205822103,76561199082257044,91,25,884,0,english,i got scared,1759546574,1759546574,True,0,0,0.5,False,False
205565030,76561198858486304,0,2,1972,525,russian,пидарагаловый страшный ряльна,1759259032,1759259032,True,0,0,0.5,True,False
205497174,76561199810406076,0,3,2187,1715,swedish,mycket bra,1759177517,1759177517,True,0,0,0.5,False,False
205400823,76561199183514695,0,7,964,748,english,amazing,1759068356,1759068356,True,0,0,0.5,False,False
205251218,76561198990713930,86,9,1440,0,polish,kocham to,1758906283,1758906283,True,0,0,0.5,False,False
205182302,76561199164198521,54,26,776,0,english,holy shit this is peak,1758822806,1758822806,True,0,0,0.5,False,False
205131101,76561198838442679,0,20,1401,0,english,9/10,1758757918,1758757918,True,0,0,0.5,True,False
205034180,76561198318979053,289,34,1081,0,spanish,gustame,1758640323,1758640323,True,0,0,0.5,False,False
205034087,76561198143181947,108,15,932,0,spanish,Increíble,1758640250,1758640250,True,0,0,0.5,False,False
204913115,76561199074773666,0,1,1466,0,english,WOW!!1!!!1!!1!,1758499605,1758499605,True,0,0,0.5,True,False
204757562,76561198083673096,0,21,1548,0,english,top 5 oat,1758350211,1758350211,True,0,0,0.5,True,False
204615632,76561198967589567,0,6,1051,0,brazilian,BOM PRA CARALHOO,1758199790,1758199790,True,0,0,0.5,False,False
204167096,76561198391295484,175,20,849,0,turkish,çok ii,1757692839,1757692839,True,0,0,0.5,False,False
205144655,76561198080061659,357,67,801,155,english,quiet mountain 2,1758777199,1758777199,True,3,2,0.565217375755310059,False,False
206161116,76561198172975674,321,30,1277,598,english,me dio mucho miedo,1759890104,1759890104,False,1,1,0.450530022382736206,False,False
205956868,76561198312549587,0,21,1053,1053,schinese,艺术品,1759675753,1759675753,True,0,0,0.5,True,False
205766874,76561198347887070,0,53,2115,2115,german,diese gut  ,1759494452,1759494452,True,0,0,0.5,True,False
205713593,76561198097926018,140,19,1166,1166,schinese,我操了，艺术品！！！！！,1759430217,1759430217,True,0,0,0.5,False,False
204810719,76561198271747325,0,14,2012,923,english,the goat,1758398494,1758398494,True,0,0,0.5,True,False
204731823,76561199060654127,135,3,1838,0,english,pretty scary,1758319631,1758319631,True,0,0,0.5,False,False
204434835,76561198429352417,63,3,1716,0,italian,Classic,1757972951,1757972951,True,0,0,0.5,False,False
204115288,76561198336391069,0,17,1460,0,schinese,童年的回忆与噩梦,1757630312,1757630312,True,1,0,0.5,False,False
204714127,76561199180162676,104,28,404,0,brazilian,top ++++ ,1758303927,1758303927,True,1,1,0.523809552192687988,False,False
205819105,76561199553804138,20,1,4274,4048,spanish,sabrosones traumados,1759542821,1759542821,True,0,0,0.5,True,False
205654150,76561199434838966,0,2,1942,1942,spanish,Q BUEN FINAL,1759362027,1759362027,True,0,0,0.5,False,False
205597853,76561199436951893,38,3,1339,0,russian,страшно пиздецки ,1759300202,1759300202,True,0,0,0.5,True,False
204905753,76561199523094684,0,2,1129,0,finnish,Great remake,1758490906,1758490906,True,0,0,0.5,True,False
204529918,76561199130339068,165,28,932,4,english,Increadible,1758085453,1758085453,True,0,0,0.5,False,False
204367061,76561199068444374,92,25,1348,0,brazilian,Jogaço da porra ,1757896993,1757896993,True,0,0,0.5,False,False
204051471,76561199522566188,101,17,3640,0,russian,Славаа Мерллоуу,1757552412,1757552412,True,0,0,0.5,False,False
204698947,76561199104139317,97,6,1219,0,schinese,无敌好玩 ,1758291341,1758291341,True,1,0,0.5,True,False
206227812,76561199066154473,0,3,1437,0,spanish,cine negro,1759969627,1759969627,True,0,0,0.5,True,False
205595212,76561199224350160,0,1,1296,1108,english,honestly yea ,1759296063,1759296063,True,0,0,0.5,True,False
205319175,76561199651621121,0,17,293,172,russian,страшна ,1758981399,1758981399,True,0,0,0.5,True,False
204595637,76561198284192031,0,12,1223,0,brazilian,bom,1758166458,1758166458,True,0,0,0.5,False,False
203998278,76561198039476729,417,3,1525,0,english,wowsers,1757489245,1757489245,True,0,0,0.5,False,False
204155626,76561199177554516,0,62,627,0,schinese,good,1757683030,1757683030,True,1,0,0.5,True,False
206254263,76561198871726048,0,6,1259,0,turkish,süper,1760011859,1760011859,True,0,0,0.5,True,False
206224487,76561198099884538,182,19,922,922,ukrainian,i'm a monster...,1759964997,1759965053,True,0,0,0.5,True,False
206140837,76561199500993012,113,9,210,76,turkish,pc kaldırmıyo kudurucam,1759866262,1759866262,True,0,0,0.5,False,False
205405925,76561199057399721,0,44,1090,915,french,oui,1759072485,1759072485,True,0,0,0.5,False,False
204938278,76561198988432077,78,23,1129,0,english,cool,1758537106,1758537106,True,0,0,0.5,True,False
204308666,76561199220348425,16,10,1556,0,english,am i an enemy of my own story?,1757842791,1757842819,True,0,0,0.5,False,False
205446953,76561198174664163,0,19,1282,779,english,I miss my wife,1759114100,1759114100,True,1,0,0.525547444820404053,False,False
205880024,76561198981368705,0,3,976,976,hungarian,maria giga szex,1759601773,1759601773,True,1,0,0.52173912525177002,False,False
205931098,76561199469111960,25,1,1486,385,german,gut,1759654454,1759654454,True,0,0,0.5,False,False
205597326,76561198120867835,0,15,873,806,polish,ok,1759299369,1759299369,True,0,0,0.5,True,False
205336452,76561199556944326,0,3,1419,755,spanish,muy top,1758995465,1758995465,True,0,0,0.5,True,False
205319952,76561198941519247,0,3,1089,683,brazilian,top,1758982085,1758982085,True,0,0,0.5,False,False
205305015,76561198206825340,51,20,1259,0,polish,POLSKA GUROM,1758967230,1758967230,True,0,0,0.5,False,False
204058990,76561198844125224,82,5,1483,0,brazilian,MUITO BOM,1757564251,1757564251,True,0,0,0.5,False,False
205285319,76561198796195197,175,42,952,0,english,great,1758942376,1758942376,True,1,0,0.5,False,False
204229725,76561199018819186,0,1,4116,0,schinese,i love this game more than my life,1757762690,1757762690,True,1,0,0.5,True,False
205412579,76561198852731040,0,8,1605,653,english,holy fuck,1759077786,1759077786,True,0,0,0.5,True,False
205110285,76561199028298567,0,40,1308,15,russian,ЛОРА ТЫ ГДЕ,1758735933,1758735933,True,0,0,0.5,True,False
204981091,76561198837214141,0,13,2079,92,spanish,ta bueno eh,1758576071,1758576071,True,0,0,0.5,True,False
204821720,76561199514016075,0,12,1123,0,italian,ottimo,1758408491,1758408491,True,0,0,0.5,False,False
204885134,76561198795500628,245,3,1933,0,schinese,"""If that's true, then why do you look so sad?""",1758473368,1758473368,True,1,0,0.5,False,False
204777528,76561198145289541,238,14,1522,0,brazilian,bom,1758372214,1758372214,True,1,0,0.523809552192687988,False,False
206349448,76561198197684823,88,11,838,374,ukrainian,Гавна кусок,1760114307,1760114307,False,0,0,0.5,True,False
205508584,76561198227177976,325,54,1386,0,english,Foggy,1759191375,1759191375,True,0,0,0.5,False,False
205249415,76561199043777210,0,17,1088,0,english,Peak,1758904722,1758904722,True,0,0,0.5,False,False
206006238,76561199387753654,383,58,1317,1191,english,jAMES U SHOULD KILLYOURSELF,1759718118,1759718118,True,3,0,0.537499487400054932,True,False
204339500,76561198107040142,0,30,2476,0,english,PEAK,1757869221,1757869221,True,1,0,0.523809552192687988,True,False
205361359,76561198317091136,162,24,2270,0,spanish,ok,1759020168,1759020168,True,0,0,0.5,False,False
204816132,76561199590076922,0,1,2200,406,english,i see that town,1758403182,1758403182,True,0,0,0.5,True,False
204374048,76561198841179440,0,5,418,0,english,me like spooky,1757907051,1757907051,True,0,0,0.5,True,False
204125927,76561198125833775,0,8,1436,0,brazilian,bom,1757643751,1757643751,True,0,0,0.5,False,False
205269660,76561199575083066,52,10,378,378,russian,я люблю пирамидхеда,1758922967,1759048514,True,1,1,0.523809552192687988,True,False
205942076,76561198939155484,0,9,1170,567,english,Da Besshh,1759664671,1759664671,True,1,0,0.503311276435852051,True,False
205851029,76561199229664902,163,7,1251,0,german,gut,1759579718,1759579718,True,0,0,0.5,False,False
204551173,76561198047939924,0,24,1303,231,english,Spooky,1758116411,1758116411,True,0,0,0.5,False,False
205325001,76561199790095647,28,8,623,77,english,just peak,1758986070,1758986070,True,0,0,0.5,False,False
205120066,76561198041408921,0,3,716,0,english,GOOD,1758744817,1758744817,True,0,0,0.5,True,False
205010955,76561198871315712,58,4,1244,0,english,kino,1758611616,1758611616,True,0,0,0.5,True,False
204323911,76561198303084088,0,3,1251,0,italian,Capolavoro,1757857494,1757857494,True,0,0,0.5,True,False
205350244,76561199123656845,0,29,869,536,english,Like !,1759007747,1759007747,True,0,0,0.5,False,False
205264371,76561198354127886,103,30,780,398,english,fog,1758917942,1758917942,True,0,0,0.5,False,False
204686473,76561198286450650,58,2,3757,0,russian,Wahhuh bah bah,1758278536,1758278536,True,0,0,0.5,False,False
204692691,76561199019910729,34,3,1323,0,schinese,在水中,1758285562,1758285562,True,1,0,0.5,False,False
205594362,76561198259573930,0,9,1687,1687,schinese,法克可乐妹！,1759294807,1759294807,True,0,0,0.5,True,False
205523118,76561198849088136,169,78,1624,861,english,scary,1759212306,1759212306,True,0,0,0.5,True,False
204991544,76561199165852505,116,1,3329,0,english,peak,1758585306,1758585306,True,0,0,0.5,False,True
204779858,76561199062813087,0,2,1052,0,english,peak,1758374225,1758374225,True,0,0,0.5,False,False
204563927,76561199662522312,0,3,1053,24,spanish,JUEGAZO,1758128460,1758128460,True,0,0,0.5,True,False
204360918,76561198984438294,0,16,1218,0,english,8.5/10,1757888812,1757888812,True,0,0,0.5,False,False
204320261,76561198241458640,0,4,4108,0,english,poggers,1757854366,1757854366,True,0,0,0.5,True,False
204005574,76561199799662681,8,1,2371,0,english,peak.,1757500627,1757500627,True,0,0,0.5,False,False
204235964,76561199161501250,56,5,1272,0,schinese,艺术,1757768914,1757768914,True,1,0,0.5,False,False
205350089,76561198109560074,491,75,1196,138,english,gg,1759007579,1759007579,True,2,0,0.526627242565155029,False,False
204942087,76561198848658088,0,2,2399,1069,ukrainian,Гра бомба,1758542470,1758542470,True,1,0,0.523809552192687988,True,False
205462151,76561199473604686,0,3,253,0,polish,peak,1759140344,1759140344,True,1,0,0.52173912525177002,False,False
206090476,76561198284694310,39,1,1103,0,english,PEAK,1759809037,1759809037,True,0,0,0.5,False,False
205542165,76561198862193574,237,5,1618,0,english,завоз,1759238762,1759238762,True,0,0,0.5,False,False
205482389,76561199811401683,0,4,1746,1224,italian,peak,1759163506,1759163506,True,0,0,0.5,False,False
205971325,76561199227808984,61,11,1769,1505,polish,peak,1759685577,1759685577,True,0,0,0.5,False,False
205878597,76561199803579584,0,1,1550,16,polish,peak,1759600758,1759600758,True,0,0,0.5,False,False
205318325,76561199185271416,15,2,1788,1008,schinese,SICK,1758980637,1758980637,True,0,0,0.5,True,False
205148289,76561198871894375,155,5,1168,0,english,Peak,1758783596,1758783596,True,0,0,0.5,True,False
205758440,76561199036483054,0,5,1197,1197,english,peak,1759485140,1759485140,True,1,0,0.502020776271820068,True,False
206353872,76561199185662242,0,1,3493,486,english,meow,1760116825,1760116825,True,0,0,0.5,True,False
206023352,76561199873022910,0,2,1340,354,spanish,REKOMIENDO,1759741480,1759741480,True,0,0,0.5,True,False
205661927,76561199103986937,27,3,3593,635,latam,peak,1759372324,1759372324,True,0,0,0.5,True,False
204224608,76561199653099179,0,1,1201,0,english,SRT,1757756999,1757756999,True,0,0,0.5,True,False
205262274,76561199375623099,42,6,213,0,russian,чилл,1758916099,1758916099,True,0,0,0.5,True,False
204157519,76561198397794253,191,43,1539,0,english,Yes,1757684773,1757684773,True,0,0,0.5,True,False
203988341,76561197987810116,0,7,1465,0,english,wow,1757472794,1757472794,True,0,0,0.5,True,False
205188595,76561199175657610,84,22,860,0,english,blob,1758828377,1758828377,True,0,0,0.5,False,False
205164426,76561198354003046,202,21,384,89,english,holyyy,1758806594,1758806594,True,1,0,0.523809552192687988,False,False
206073180,76561198992562759,0,17,277,277,spanish,Sí,1759788583,1759788583,True,0,0,0.5,False,False
205862857,76561199202371091,27,4,538,538,english,yes,1759589320,1759589320,True,0,0,0.5,True,False
205815435,76561199038229243,0,1,969,0,english,yes,1759538329,1759538329,True,0,0,0.5,False,False
205313090,76561198358854964,241,1,1258,0,english,кайф,1758975978,1758975978,True,0,0,0.5,True,False
205311455,76561198065875115,0,164,1161,207,french,Oui,1758974330,1758974330,True,0,0,0.5,True,False
205160874,76561198849665990,392,8,1770,0,english,Dank,1758802834,1758802834,True,0,0,0.5,True,False
204735092,76561198271779630,57,6,1690,1,english,peak....................,1758323091,1758323091,True,0,0,0.5,False,False
204912656,76561199232006724,0,1,2416,0,english,peak.,1758499024,1758499024,True,1,0,0.523809552192687988,True,False
205045659,76561199729623987,0,12,467,62,german,TOP,1758650353,1758650353,True,0,0,0.5,False,False
205107676,76561199117733233,0,14,668,0,polish,ugabuga,1758719205,1758719205,True,0,0,0.496545791625976562,False,False
205928302,76561199537429327,115,48,1373,1172,english,smash,1759651440,1759651440,True,0,0,0.5,True,False
205104218,76561198402749937,0,25,1168,0,english,real,1758715425,1758715425,True,0,0,0.5,True,False
205288968,76561198127621117,603,72,2070,0,english,Yes,1758946913,1758946913,True,0,0,0.5,False,False
204403183,76561198848615266,0,2,2575,0,spanish,<3,1757949149,1757949149,True,0,0,0.5,False,False
205383616,76561199244333130,24,2,542,542,ukrainian,смачно,1759050740,1759050740,True,1,0,0.525862038135528564,False,False
205909454,76561199069887432,107,22,1118,461,spanish,Cine,1759628816,1759628816,True,1,0,0.523809552192687988,True,False
205515873,76561199090279501,0,1,1337,22,english,yasss,1759201100,1759201100,True,0,0,0.5,False,False
205378666,76561198199533250,51,5,1510,0,russian,"8,5/10",1759044170,1759044170,True,0,0,0.5,True,False
204357804,76561199152696093,0,7,140,0,english,hypersex,1757885241,1757885241,True,0,0,0.5,True,False
206361670,76561198384246286,0,2,1894,566,english,damn,1760121399,1760121399,True,0,0,0.5,False,False
205926945,76561198040958392,2528,18,1620,0,english,"Absolute disaster.   [spoiler] Action that feels borderline mocking of the original. UE5 stutter. Disgraceful looking character models and shameful redesigns; Angela being a complete laughingstock with each and every appearance. Missing bits storytelling integral to the character of James (i.e. “Liquor bottles. I don't need that right now.”) and of course others. Misinterpretation of scene direction. Subtlety as a whole was abandoned, smothered and butchered. Airy, slow, breathy Troy Baker-esque voice acting galore that becomes insufferable to listen. Mindless idiot design of breaking walls repeatedly 5 thousand times and yellow paint nonsense. 2-3x the length of the original making for an exhausting slog to sit through— modern day game design, where pacing is not an existing word within the mental dictionary of the designers or players lacking self-respect. Only 3 enemy types that you are more likely/inclined to kill a thousand times more than the original because of its heavy action based design. Awful third person combat melee with silly hyper action i-frame dodging. Clunky, generic Last of Us style of gameplay (it sucked in those games, too). No Born from a Wish scenario. [/spoiler]",1759649982,1759650119,False,2,1,0.463126838207244873,False,False
205954743,76561199191263853,0,1,2439,0,english,❤️,1759674325,1759675096,True,1,0,0.503311276435852051,True,False
204391932,76561198969801605,0,30,1106,0,english,adamsın james,1757937835,1757937835,True,0,0,0.5,True,False
205570146,76561199479707553,0,4,1074,987,russian,:),1759263820,1759263820,True,0,0,0.5,False,False
204920749,76561198268835263,0,9,1136,0,english,   ,1758509456,1758746328,False,1,0,0.523809552192687988,True,False
204962842,76561199467164231,53,17,1363,0,ukrainian,"[h2] I see that town.. 7 fps [/h2] Тут мала бути смішнява рецензія, але я не можу.  Сайлент Гілл 2 - це те, як треба робити ігри, писати сюжет та його персонажів. Про те, як в 2001 році вміли й змогли запихнути в гру те, що не кожен зможе зараз. Вона про те, як важко не полишити свою людяність та здоровий глузд, коли життя кидає вам щось настільки нелегке. Чи часто ви побачите когось настільки прописаного, як Джеймс? Чи можливо часто зустрінеш такі теми, як поняття незадоволення, психічної нестабільності, самокартання чи сексуального насилля в такій подачі? Тоді це змогли показати, а зараз зробили це просто ще краще. В грі є все, що хочеться бачити в сучасному горрорі: достобіса хороший сюжет та графіка, лячні монстри та досить непогані загадки.   Я не можу похвалитись чимось по типу, що я була знайома з франшизою з часів дитинства або мала хоча б плойку тоді, але зараз, в дорослому віці я впевнено кажу, що у мене бляха травма. Таку кількість дрижаків, криків та адреналіну при проходженні вночі не кожна дитяча психіка витримає, але виходить мінус вайб, що травма не тягнеться з того часу, лол.  Якщо коротко, то: Сюжет - 10/10 Музикальний супровід - 10/10 через який я ще більше сралась, ніж би хотіла Персонажі - 9/10, хоч і деяких переробили в ремейку. Оптимізація - 5/10, бо половина мого геймплею була симулятором павер-поінту на 5-10 фпс.  Українська локалізація - 100/10. Я давно так не кайфувала, бо неймовірно приємно грати, коли рідна є серед переліку локалізацій. Ще й така хороша.  Це місто особливе для кожного по-своєму і саме для мене воно таке.  [b] Silent Hill 2 справді made me happy (і травмованою) [/b]  p.s. дякую, що подарував мені її, пане",1758562809,1758569473,True,3,0,0.561752974987030029,False,True
205922753,76561198005686691,0,2,409,214,english,"I am a huge fan of the original and this one is a faithful, and frankly, amazing tribute to the original. The slight variation in dialogue between James and the other NPCs adds so much more depth to their character. The atmosphere is amazing and does a good job creating that tension that was so present in the original. Then comes the added detail to the environment and to the spaces you explore. I couldn't have asked for a better remake. If you're a SH fan, definitely worth a play through. Can't wait for SH1 remake.",1759645001,1759645001,True,0,0,0.5,True,False
204724180,76561199223517126,0,14,3499,0,english,"peak """"""""""??????",1758312698,1758312698,True,0,0,0.5,False,False
204184768,76561198882639341,29,2,705,0,ukrainian,:),1757708843,1757708843,True,0,0,0.5,True,False
205801289,76561199191961840,127,29,972,518,russian,:(,1759523191,1759523191,True,1,0,0.523809552192687988,True,False
204673857,76561198041181084,252,23,1805,0,english,10,1758260367,1758260367,True,0,0,0.5,True,False
